timestamp T00 T01 T02 T03 T10 T11 T12 T13 T20 T21 T22 T23 T30 T31 T32 T33
1540821387.518980 -0.5566308505298307 0.830660289838894 0.012867755173380773 7.65701692948586 -0.830759910555553 -0.5565688829053572 -0.008309608607671586 0.130647086457782 0.0002593302278519191 -0.015315399643746803 0.9998826787586559 -0.911128527369422 0.0 0.0 0.0 1.0
1540821387.520980 -0.5566376433937681 0.8306555400006077 0.012880521081510825 7.65705172055271 -0.8307553545951547 -0.556575806772837 -0.008301332823379266 0.130638938318971 0.00027343831346754964 -0.015321396198274058 0.9998825831316516 -0.91109688710645 0.0 0.0 0.0 1.0
1540821387.522980 -0.5566441364564237 0.8306509933345241 0.012893123013855659 7.65708637893603 -0.830750999185228 -0.5565824333649071 -0.008292901925382805 0.130630663485293 0.0002875785587798515 -0.015327170057351172 0.999882490674082 -0.911065511628316 0.0 0.0 0.0 1.0
1540821387.524980 -0.5566503333305246 0.8306466480348279 0.012905522520267162 7.65712090656036 -0.8307468419576941 -0.5565887644302703 -0.008284436450577904 0.130622260555323 0.0003016294653524444 -0.015332756389195578 0.999882400885812 -0.911034406372987 0.0 0.0 0.0 1.0
1540821387.526980 -0.5566562395758479 0.830642500923311 0.01291768559548568 7.65715530455446 -0.8307428792426895 -0.5565948038437654 -0.00827604505102854 0.130613728527118 0.0003154819211944474 -0.015338187441411444 0.9998823133135069 -0.91100357567686 0.0 0.0 0.0 1.0
1540821387.528980 -0.5566618625845337 0.8306385475284851 0.01292958250240291 7.65718957330353 -0.8307391061443082 -0.5566005574853101 -0.008267824961732183 0.130605066787674 0.0003290387114567991 -0.015343492653586019 0.9998822275481827 -0.910973022813761 0.0 0.0 0.0 1.0
1540821387.530980 -0.5566672114663933 0.8306347821647324 0.012941187595325433 7.65722371250145 -0.8307355166163224 -0.5566060331187721 -0.008259862468370658 0.130596275102379 0.00034221402915423846 -0.015348698769995232 0.9998821432227032 -0.91094275003395 0.0 0.0 0.0 1.0
1540821387.532980 -0.5566722969342381 0.8306311980114907 0.012952479143235125 7.65725772120298 -0.8307321035379189 -0.5566112402707915 -0.008252233375047152 0.130587353604468 0.0003549329859118379 -0.01535382995241561 0.9998820600092636 -0.910912758603128 0.0 0.0 0.0 1.0
1540821387.534980 -0.5566771311892424 0.8306277871924587 0.012963439153043427 7.65729159787601 -0.8307288587894691 -0.5566161901095699 -0.008245003472008535 0.130578302784479 0.00036713112273567376 -0.015358907893037543 0.9998819776168946 -0.910883048841439 0.0 0.0 0.0 1.0
1540821387.536980 -0.556681727806323 0.8306245408548416 0.012974053192839136 7.65732534045374 -0.8307257733283797 -0.5566208953236071 -0.008238229003352549 0.13056912347971 0.00037875392080747184 -0.015363951927475283 0.9998818957890167 -0.910853620162471 0.0 0.0 0.0 1.0
1540821387.538980 -0.5566861016195637 0.8306214492486036 0.012984310215126435 7.65735894638691 -0.8307228372650112 -0.556625370000418 -0.008231957134721385 0.13055981686367 0.00038975631230029825 -0.015368979147866297 0.9998818143010553 -0.910824471112267 0.0 0.0 0.0 1.0
1540821387.540980 -0.556690268607684 0.8306185018057394 0.01299420238005478 7.65739241269605 -0.8307200399386917 -0.55662962950523 -0.008226226420980785 0.130550384435536 0.0004001021912160216 -0.015374004516053967 0.9998817329581422 -0.910795599408325 0.0 0.0 0.0 1.0
1540821387.542980 -0.556694245779525 0.8306156872195748 0.013003724878639464 7.65742573602367 -0.8307173699938458 -0.556633690359635 -0.0082210672738857 0.130540828009611 0.00040976392424155444 -0.015379040976845454 0.9998816515929067 -0.910767001978599 0.0 0.0 0.0 1.0
1540821387.544980 -0.5566980510596051 0.830612993524058 0.013012875755974025 7.65745891268649 -0.830714815456207 -0.5566375701202555 -0.008216502429733877 0.130531149704774 0.00041872186162321065 -0.015384099571337871 0.999881570063366 -0.910738675000512 0.0 0.0 0.0 1.0
1540821387.546980 -0.5567017031736914 0.830610408173077 0.013021655734434687 7.65749193872765 -0.8307123638091491 -0.5566412872573681 -0.008212547417007113 0.13052135193394 0.00042696384805698557 -0.015389189550303755 0.9998814882509115 -0.91071061393995 0.0 0.0 0.0 1.0
1540821387.548980 -0.5567052215344113 0.830607918119781 0.013030068036879023 7.65752480996896 -0.8307100020701199 -0.5566448610335184 -0.008209211024002147 0.130511437393512 0.00043448473359343574 -0.015394318487629422 0.9998814060583976 -0.910682813590275 0.0 0.0 0.0 1.0
1540821387.550980 -0.5567086261269093 0.8306055098959042 0.013038118209839338 7.65755752206307 -0.8307077168671644 -0.5566483113821311 -0.008206495766451544 0.130501409052836 0.00044128588455561845 -0.015399492393797376 0.9998813234083238 -0.910655268111322 0.0 0.0 0.0 1.0
1540821387.552980 -0.5567119373945171 0.830603169691105 0.013045813946712852 7.65759007054573 -0.8307054945155506 -0.5566516587860888 -0.008204398355136108 0.13049127014366 0.00044737469446786034 -0.015404715829406184 0.9998812402411087 -0.910627971068408 0.0 0.0 0.0 1.0
1540821387.554980 -0.5567151761244699 0.8306008834322947 0.013053164910950047 7.65762245088802 -0.8307033210944657 -0.5566549241563169 -0.008202910163489277 0.130481024149584 0.00045276409499485446 -0.015409992018720084 0.9998811565134417 -0.910600915471333 0.0 0.0 0.0 1.0
1540821387.556980 -0.5567183633336226 0.8305986368629871 0.01306018255924318 7.65765465854851 -0.8307011825238008 -0.5566581287103307 -0.008202017695195383 0.130470674795519 0.0004574720668882237 -0.01541532296324261 0.9998810721967124 -0.910574093813388 0.0 0.0 0.0 1.0
1540821387.558980 -0.5567215201542045 0.8305964156226412 0.013066879964716565 7.65768668902555 -0.8306990646409919 -0.5566612938507863 -0.008201703051781719 0.130460226037139 0.0004615211509408669 -0.015420709555307464 0.9998809872755048 -0.910547498110353 0.0 0.0 0.0 1.0
1540821387.560980 -0.5567246677195841 0.8305942053260079 0.013073271640120258 7.65771853790944 -0.8306969532779166 -0.5566644410440125 -0.008201944400206648 0.130449682050339 0.0004649379589463411 -0.01542615169168204 0.999880901746143 -0.910521119939508 0.0 0.0 0.0 1.0
1540821387.562980 -0.5567278270500332 0.8305919916424859 0.013079373361028618 7.65775020093468 -0.8306948343378419 -0.5566675916985139 -0.008202716440443486 0.130439047220691 0.0004677526846629809 -0.015431648387178133 0.9998808156152815 -0.910494950478632 0.0 0.0 0.0 1.0
1540821387.564980 -0.5567310189385131 0.8305897603754763 0.013085201989045621 7.65778167403216 -0.8306926938724014 -0.5566707670434721 -0.008203990873061697 0.130428326132893 0.0004699986147818835 -0.015437197888266713 0.9998807288985325 -0.91046898054501 0.0 0.0 0.0 1.0
1540821387.566980 -0.5567342638364595 0.8305874975417404 0.013090775295017829 7.65781295338142 -0.8306905181586004 -0.5566739880072255 -0.008205736866806297 0.130417523560231 0.00047171163989739254 -0.015442797786693266 0.9998806416191125 -0.910443200634435 0.0 0.0 0.0 1.0
1540821387.568980 -0.5567375817395658 0.8305851894507671 0.013096111782256163 7.65784403546284 -0.8306882937758403 -0.5566772750957262 -0.00820792152617515 0.130406644454032 0.0004729297654801788 -0.015448445133090934 0.9998805538065065 -0.910417600960215 0.0 0.0 0.0 1.0
1540821387.570980 -0.5567409920735596 0.8305828227841454 0.013101230509768151 7.65787491710987 -0.8306860076829561 -0.5566806482709789 -0.008210510358995702 0.130395693933117 0.0004736926228521409 -0.015454136550590948 0.9998804654951388 -0.910392171492174 0.0 0.0 0.0 1.0
1540821387.572980 -0.5567445135799942 0.8305803846749309 0.01310615091550007 7.65790559556122 -0.8306836472952415 -0.5566841268294735 -0.00821346774400176 0.130384677273258 0.00047404098016234214 -0.015459868348428695 0.9998803767230352 -0.910366901995657 0.0 0.0 0.0 1.0
1540821387.574980 -0.5567481642020085 0.8305778627870397 0.013110892639591176 7.65793606851316 -0.8306812005614941 -0.5566877292805821 -0.008216757398408877 0.130373599896634 0.0004740162533654665 -0.015465636635545867 0.9998802875304866 -0.910341782070536 0.0 0.0 0.0 1.0
1540821387.576980 -0.5567519609700969 0.8305752453946342 0.013115475347638702 7.65796633417165 -0.8306786560410346 -0.5566914732249478 -0.008220342845491137 0.130362467361284 0.00047366001720064617 -0.015471437434189536 0.9998801979586894 -0.910316801190213 0.0 0.0 0.0 1.0
1540821387.578980 -0.5567559198878639 0.8305725214615249 0.01311991855397523 7.65799639130461 -0.8306760029807241 -0.5566953752328531 -0.008224187882157258 0.130351285350565 0.0004730135161730379 -0.015477266793509872 0.9998801080483679 -0.910291948740623 0.0 0.0 0.0 1.0
1540821387.580980 -0.5567600558177747 0.830569680720578 0.013124241444957135 7.65802623929411 -0.8306732313919603 -0.5566994507225737 -0.008228257046527078 0.130340059662602 0.0004721171755372325 -0.015483120903158247 0.9998800178383759 -0.910267214059238 0.0 0.0 0.0 1.0
1540821387.582980 -0.5567643823668902 0.8305667137531398 0.01312846270226449 7.65805587818865 -0.8306703321276672 -0.5567037138387101 -0.008232516085508082 0.13032879619975 0.00047101011228332067 -0.015488996206889136 0.9998799273642693 -0.910242586474076 0.0 0.0 0.0 1.0
1540821387.584980 -0.5567689117739322 0.8305636120675537 0.01313260032779939 7.65808530875458 -0.8306672969583713 -0.5567081773319077 -0.008236932417993937 0.130317500958051 0.00046972965067223777 -0.015494889515049647 0.9998798366568714 -0.910218055342444 0.0 0.0 0.0 1.0
1540821387.586980 -0.5567736548309694 0.8305603681538184 0.013136671509868145 7.65811453250946 -0.8306641186249789 -0.5567128524749807 -0.008241475484245177 0.130306180016891 0.000468310955960163 -0.015500798087973514 0.9998797457411989 -0.91019361008315 0.0 0.0 0.0 1.0
1540821387.588980 -0.5567786208930272 0.830556975477664 0.01314069259414412 7.65814355170887 -0.8306607908324464 -0.5567177490714941 -0.008246116806348465 0.130294839529136 0.0004667869681360508 -0.015506719645499337 0.999879654636378 -0.910169240192066 0.0 0.0 0.0 1.0
1540821387.590980 -0.5567838179223088 0.8305534284507667 0.013144679095909911 7.65817236931509 -0.8306573082201587 -0.5567228755007525 -0.008250829934859951 0.130283485711465 0.0004651884538474484 -0.015512652347385313 0.9998795633559332 -0.910144935251158 0.0 0.0 0.0 1.0
1540821387.592980 -0.5567892525337534 0.8305497224000467 0.013148645713890492 7.65820098896501 -0.8306536663314055 -0.5567282387642007 -0.008255590391072636 0.130272124834704 0.00046354406287483964 -0.015518594772606028 0.9998794719080821 -0.910120684937248 0.0 0.0 0.0 1.0
1540821387.594980 -0.5567949300405908 0.8305458535369684 0.01315260634408934 7.65822941493806 -0.8306498615828478 -0.556733844531828 -0.008260375609284696 0.130260763214167 0.0004618803846092555 -0.015524545898652167 0.9998793802960191 -0.91009647903079 0.0 0.0 0.0 1.0
1540821387.596980 -0.5568008544998815 0.8305418189268504 0.013156574093626642 7.65825765212415 -0.8306458912339895 -0.5567396971885636 -0.0082651648790686 0.130249407199988 0.00046022200453264047 -0.015530505080834324 0.9998792885181896 -0.910072307424639 0.0 0.0 0.0 1.0
1540821387.598980 -0.5568070287580718 0.830537616458171 0.013160561294579218 7.65828570599157 -0.8306417533566375 -0.5567457998806924 -0.008269939287540638 0.130238063167465 0.000458591560701601 -0.015536472031591923 0.9998791965685616 -0.910048160132816 0.0 0.0 0.0 1.0
1540821387.600980 -0.5568134544965312 0.8305332448118852 0.013164579517821523 7.65831358255496 -0.8306374468043698 -0.5567521545622584 -0.008274681661630229 0.130226737507391 0.0004570098002341528 -0.015542446799807794 0.9998791044368904 -0.910024027299284 0.0 0.0 0.0 1.0
1540821387.602980 -0.5568201322770978 0.83052870343074 0.01316863958686721 7.65834128834321 -0.8306329711820022 -0.5567587620414778 -0.008279376510349285 0.130215436616396 0.0004554956357992685 -0.01554842975012903 0.9998790121089806 -0.909999899206715 0.0 0.0 0.0 1.0
1540821387.604980 -0.5568270615876262 0.8305239924885932 0.013172751591711301 7.65836883036738 -0.8306283268150527 -0.556765622027161 -0.008284009967060834 0.13020416688728 0.0004540662021097555 -0.015554421542294574 0.9998789195669486 -0.909975766285257 0.0 0.0 0.0 1.0
1540821387.606980 -0.5568342408875188 0.8305191128597406 0.013176924902672464 7.65839621608867 -0.8306235147192195 -0.5567727331751197 -0.008288569731746956 0.130192934699354 0.0004527369124176662 -0.015560423110469587 0.9998788267894824 -0.909951619121311 0.0 0.0 0.0 1.0
1540821387.608980 -0.5568416676532798 0.8305140660882351 0.013181168184234964 7.6584234533863 -0.830618536569848 -0.5567800931345984 -0.008293045013275983 0.130181746408776 0.00045152151501254983 -0.015566435642586599 0.999878733752102 -0.909927448466294 0.0 0.0 0.0 1.0
1540821387.610980 -0.55684933842406 0.8305088543572154 0.013185489408890961 7.65845055052547 -0.8306133946714109 -0.5567876985946996 -0.00829742647166858 0.130170608338888 0.00045043214972247895 -0.015572460559693788 0.9998786404274247 -0.909903245245412 0.0 0.0 0.0 1.0
1540821387.612980 -0.5568572488471912 0.8305034804582395 0.013189895870982082 7.65847751612528 -0.8306080919269941 -0.5567955453308016 -0.008301706160362606 0.130159526770552 0.00044947940441720374 -0.015578499495309468 0.999878546785428 -0.90987900056643 0.0 0.0 0.0 1.0
1540821387.614980 -0.5568653937237423 0.8304979477606083 0.013194394200541117 7.65850435912667 -0.8306026318077762 -0.5568036282509968 -0.008305877468477035 0.130148507932489 0.0004486723715139496 -0.015584554274783335 0.9998784527937179 -0.90985470572844 0.0 0.0 0.0 1.0
1540821387.616980 -0.5568737670540638 0.830492260180696 0.013198990377133244 7.65853108876032 -0.8305970183225179 -0.5568119414425221 -0.008309935063074434 0.130137557991618 0.0004480187044852268 -0.015590626894663383 0.9998783584177988 -0.909830352230632 0.0 0.0 0.0 1.0
1540821387.618980 -0.5568823620833285 0.8304864221512865 0.01320368974369708 7.65855771451459 -0.830591255987058 -0.5568204782181858 -0.008313874831422232 0.130126683043387 0.00044752467436848676 -0.01559671950206834 0.9998782636213469 -0.909805931781066 0.0 0.0 0.0 1.0
1540821387.620980 -0.5568911713470901 0.8304804385908972 0.013208497020385662 7.65858424610349 -0.8305853497938042 -0.5568292311628109 -0.00831769382325278 0.130115889102118 0.0004471952262778637 -0.015602834374065136 0.9998781683664892 -0.909781436305437 0.0 0.0 0.0 1.0
1540821387.622980 -0.5569001867168163 0.8304743148731161 0.013213416318407431 7.65861069343453 -0.8305793051812366 -0.5568381921796578 -0.008321390193022284 0.130105182091339 0.00044703403591713625 -0.015608973897050852 0.9998780726140821 -0.909756857955848 0.0 0.0 0.0 1.0
1540821387.624980 -0.5569093994454536 0.8304680567959235 0.013218451153867144 7.65863706657671 -0.8305731280034012 -0.5568473525368755 -0.008324963142168535 0.130094567834124 0.00044704356609453783 -0.015615140546138214 0.9998779763239984 -0.909732189119582 0.0 0.0 0.0 1.0
1540821387.626980 -0.5569188002129599 0.8304616705510254 0.013223604461607018 7.65866337572845 -0.8305668244994174 -0.5568567029139222 -0.00832841286136755 0.130084052043427 0.0004472251232383734 -0.015621336864544273 0.999877879455413 -0.909707422427865 0.0 0.0 0.0 1.0
1540821387.628980 -0.556928379171867 0.830455162693173 0.013228878609048228 7.65868963118546 -0.8305604012629745 -0.5568662334480167 -0.008331740472789478 0.130073640312423 0.00044757891391404656 -0.015627565442981564 0.9998777819670969 -0.909682550764643 0.0 0.0 0.0 1.0
1540821387.630980 -0.5569381259928093 0.8304485401094935 0.013234275410032796 7.65871584330875 -0.8305538652118428 -0.5568759337805559 -0.008334947972353506 0.130063338104845 0.0004481041013415102 -0.015633828899050912 0.9998776838177105 -0.909657567275348 0.0 0.0 0.0 1.0
1540821387.632980 -0.556948029910088 0.8304418099888027 0.01323979613866608 7.65874202249248 -0.8305472235573685 -0.5568857931035673 -0.008338038171982325 0.130053150745317 0.00044879886191388167 -0.01564012985663535 0.9998775849661046 -0.909632465375668 0.0 0.0 0.0 1.0
1540821387.634980 -0.5569580797671985 0.8304349797909294 0.013245441543159799 7.65876817913194 -0.8305404837739829 -0.5568958002061266 -0.008341014641855856 0.130043083409695 0.00044966044171603544 -0.01564647092529408 0.9998774853716181 -0.909607238760319 0.0 0.0 0.0 1.0
1540821387.636980 -0.556968264062387 0.8304280572160246 0.013251211859676055 7.65879432359147 -0.8305336535686979 -0.5569059435208035 -0.008343881652665058 0.130033141115406 0.0004506852130438778 -0.01565285467965647 0.9998773849943883 -0.909581881411813 0.0 0.0 0.0 1.0
1540821387.638980 -0.556978570994182 0.8304210501738732 0.013257106826172087 7.65882046617238 -0.8305267408506057 -0.5569162111700833 -0.00834664411786528 0.130023328711779 0.00045186873092353894 -0.01565928363881462 0.9998772837956512 -0.909556387609226 0.0 0.0 0.0 1.0
1540821387.640980 -0.5569889885069318 0.8304139667532034 0.013263125696246087 7.65884661708086 -0.8305197537003784 -0.5569265910127951 -0.008349307535929901 0.130013650870389 0.0004532057896305744 -0.01566576024571436 0.9998771817380553 -0.909530751936972 0.0 0.0 0.0 1.0
1540821387.642980 -0.5569995043363491 0.8304068151909825 0.013269267252983902 7.65887278639596 -0.8305127003397539 -0.5569370706905488 -0.00835187793260439 0.13000411207539 0.00045469047920902034 -0.015672286846543863 0.9998770787859715 -0.909504969293572 0.0 0.0 0.0 1.0
1540821387.644980 -0.5570101060550339 0.8303996038417188 0.013275529822807126 7.65889898403747 -0.830505589101029 -0.5569476376741487 -0.008354361803160794 0.129994716613854 0.0004563162419900261 -0.01567886567011943 0.999876974905806 -0.90947903490042 0.0 0.0 0.0 1.0
1540821387.646980 -0.5570207811180086 0.8303923411467539 0.013281911289321949 7.65892521973387 -0.8304984283965428 -0.5569582793100225 -0.008356766054653065 0.129985468566107 0.00045807592911003333 -0.01568549880726748 0.9998768700663152 -0.909452944310558 0.0 0.0 0.0 1.0
1540821387.648980 -0.5570315169082384 0.8303850356035491 0.013288409107169552 7.65895150299027 -0.8304912266881554 -0.5569689828666368 -0.008359097948173475 0.129976371796067 0.0004599618570283919 -0.015692188190202908 0.9998767642389205 -0.909426693417441 0.0 0.0 0.0 1.0
1540821387.650980 -0.5570423007821624 0.8303776957349683 0.013295020315877147 7.65897784305629 -0.8304839924567214 -0.5569797355809222 -0.00836136504111034 0.129967429941584 0.0004619658640441192 -0.015698935571902516 0.9998766573980263 -0.909400278463711 0.0 0.0 0.0 1.0
1540821387.652980 -0.5570531201152089 0.8303703300585523 0.01330174155371059 7.65900424889406 -0.8304767341715553 -0.5569905247046874 -0.00836357512940726 0.12995864640477 0.0004640793668119975 -0.015705742505473914 0.9998765495213363 -0.909373696049965 0.0 0.0 0.0 1.0
1540821387.654980 -0.5570639623473026 0.830362947055799 0.013308569071527674 7.65903072914609 -0.830469460259902 -0.5570013375510241 -0.00836573618982412 0.129950024342345 0.0004662934168573954 -0.01571261032351886 0.9998764405901717 -0.909346943143524 0.0 0.0 0.0 1.0
1540821387.656980 -0.5570748150283894 0.830355555141419 0.013315498746632522 7.65905729210322 -0.8304621790763806 -0.5570121615407336 -0.008367856322200239 0.129941566655969 0.0004685987570904994 -0.015719540117491097 0.9998763305897882 -0.909320017087204 0.0 0.0 0.0 1.0
1540821387.658980 -0.557085665863934 0.8303481626326044 0.013322526096630781 7.65908394567256 -0.8304548988724432 -0.5570229842487271 -0.00836994369171977 0.129933275982579 0.0004709858783189568 -0.015726532717048342 0.9998762195096962 -0.909292915608085 0.0 0.0 0.0 1.0
1540821387.660980 -0.5570965027604249 0.8303407777182811 0.013329646293285532 7.6591106973454 -0.8304476277658118 -0.5570337934504355 -0.008372006471179574 0.129925154684728 0.00047344507575964624 -0.015733588669398103 0.9998761073439761 -0.909265636826284 0.0 0.0 0.0 1.0
1540821387.662980 -0.5571073138708711 0.8303334084283621 0.013336854176373739 7.65913755416516 -0.8304403737099183 -0.5570445771682144 -0.008374052783259908 0.129917204840924 0.000475966505549031 -0.01574070821863731 0.9998759940915982 -0.909238179263718 0.0 0.0 0.0 1.0
1540821387.664980 -0.5571180876403043 0.8303260626029859 0.013344144267543052 7.65916452269527 -0.8304331444633265 -0.5570553237177578 -0.008376090642798137 0.129909428235963 0.00047854024125236743 -0.01574789128508559 0.9998758797567382 -0.909210541852883 0.0 0.0 0.0 1.0
1540821387.666980 -0.5571288128512616 0.830318747861762 0.013351510784168904 7.65919160898717 -0.8304259475591607 -0.557066021754493 -0.008378127899065706 0.12990182635127 0.0004811563303712494 -0.015755137444612325 0.9998757643490952 -0.909182723945613 0.0 0.0 0.0 1.0
1540821387.668980 -0.5571394786692756 0.8303114715730033 0.013358947653211353 7.65921881854818 -0.8304187902745179 -0.5570766603199888 -0.008380172178048269 0.129894400355234 0.0004838048508501334 -0.015762445907956966 0.999875647884208 -0.909154725321863 0.0 0.0 0.0 1.0
1540821387.670980 -0.5571500746883555 0.8303042408229568 0.013366448525071996 7.65924615630946 -0.8304116795998795 -0.5570872288883566 -0.008382230824729673 0.129887151093545 0.00048647596758126 -0.01576981550004354 0.9998755303837712 -0.909126546198464 0.0 0.0 0.0 1.0
1540821387.672980 -0.5571605909764701 0.8302970623850235 0.01337400678744995 7.65927362659393 -0.8304046222085085 -0.5570977174126566 -0.008384310845379637 0.129880079079533 0.0004891599889081371 -0.015777244639288552 0.9998754118759483 -0.909098187237907 0.0 0.0 0.0 1.0
1540821387.674980 -0.5571710181210211 0.8302899426889833 0.013381615579197415 7.6593012330842 -0.8303976244258512 -0.5571081163713 -0.008386418849845347 0.129873184484507 0.0004918474231276121 -0.01578473131690315 0.9998752923956894 -0.909069649557101 0.0 0.0 0.0 1.0
1540821387.676980 -0.5571813472743141 0.8302828877902086 0.013389267804174123 7.65932897879048 -0.8303906921989272 -0.5571184168144496 -0.008388560993846937 0.129866467128085 0.0004945290349906315 -0.015792273076189356 0.9998751719850435 -0.909040934736152 0.0 0.0 0.0 1.0
1540821387.678980 -0.5571915701990332 0.8302759033388731 0.013396956145100327 7.65935686601854 -0.8303838310657128 -0.5571286104104315 -0.008390742921277438 0.12985992646854 0.0004971959022013576 -0.015799866991830756 0.9998750506934728 -0.909012044827127 0.0 0.0 0.0 1.0
1540821387.680980 -0.5572016793137042 0.8302689945491616 0.013404673077408384 7.65938489633763 -0.8303770461245242 -0.5571386894921366 -0.008392969706506676 0.129853561593132 0.000499839471914963 -0.01580750964917788 0.9998749285781665 -0.908982982362826 0.0 0.0 0.0 1.0
1540821387.682980 -0.5572116677381583 0.8302621661684721 0.013412410883092404 7.65941307054838 -0.8303703420033937 -0.5571486471034285 -0.008395245796689635 0.129847371208447 0.0005024516172339351 -0.01581519712352867 0.9998748057043524 -0.908953750365551 0.0 0.0 0.0 1.0
1540821387.684980 -0.5572215293383892 0.8302554224470222 0.013420161664579117 7.65944138865128 -0.8303637228298488 -0.5571584770449362 -0.008397574954796793 0.129841353630932 0.0005050246931083925 -0.015822924959823962 0.9998746821456053 -0.908924352355657 0.0 0.0 0.0 1.0
