# timestamp tx ty tz theta_x theta_y theta_z
4908.879704125 7.60572774273094 0.247196876876751 -0.880698552847239 -0.019797769066597234 0.003857116557996654 -2.2539585136445726 
4908.881704125 7.6057074303152 0.247217334409223 -0.880695106501541 -0.01981069885247557 0.0038560811866626874 -2.253978130006622 
4908.883704125 7.60568744895813 0.247237693746684 -0.880691378788943 -0.019823323604139364 0.0038541920378266387 -2.2539974802030027 
4908.885704125 7.60566781642928 0.247257953362239 -0.880687361624586 -0.019835646156752193 0.0038514408519299257 -2.25401646313956 
4908.887704125 7.60564854948172 0.247278112131567 -0.880683048133615 -0.019847670356294395 0.0038478233436142926 -2.2540349821478274 
4908.889704125 7.6056296637263 0.247298169375597 -0.880678432701756 -0.019859400871773646 0.0038433388296229003 -2.254052945975552 
4908.891704125 7.60561117350592 0.247318124903173 -0.880673511025887 -0.019870843007341824 0.003837989856752158 -2.2540702697772295 
4908.893704125 7.60559309177129 0.247337979053198 -0.880668280163732 -0.01988200251578055 0.0038317818321599766 -2.2540868760942145 
4908.895704125 7.60557542999476 0.24735773272283 -0.880662738560447 -0.01989288544993367 0.0038247227136186 -2.254102695564423 
4908.897704125 7.60555819818096 0.247377387360335 -0.8806568860166 -0.019903498110626888 0.003816822851859694 -2.254117666945589 
4908.899704125 7.60554140491559 0.247396944943997 -0.880650723633039 -0.019913847032574445 0.003808094892857127 -2.254131736868098 
4908.901704125 7.60552505741559 0.247416407960496 -0.880644253754882 -0.019923938971703543 0.0037985536824503606 -2.2541448595774147 
4908.903704125 7.60550916157939 0.24743577938329 -0.880637479915506 -0.01993378089243859 0.0037882161710021613 -2.2541569966764854 
4908.905704125 7.60549372203715 0.247455062650991 -0.880630406780537 -0.019943379954948878 0.0037771013180875625 -2.254168116868137 
4908.907704125 7.60547874220092 0.247474261645745 -0.880623040091831 -0.019952743502365065 0.003765229997211045 -2.2541781956974676 
4908.909704125 7.60546422431493 0.24749338067161 -0.880615386611471 -0.019961879047968402 0.0037526249005494644 -2.254187215294228 
4908.911704125 7.60545016950578 0.247512424432935 -0.880607454065745 -0.019970794262357615 0.003739310443718232 -2.2541951641151785 
4908.913704125 7.60543657783264 0.247531398012738 -0.880599251089143 -0.019979496960598333 0.003725312670557609 -2.25420203668647 
4908.915704125 7.60542344833754 0.247550306851087 -0.880590787168339 -0.01998799508935961 0.003710659157937838 -2.2542078333459887 
4908.917704125 7.60541077909549 0.247569156723474 -0.880582072586182 -0.019996296714041854 0.0036953789205798108 -2.2542125599857097 
4908.919704125 7.60539856726482 0.247587953719198 -0.880573118365681 -0.020004410005901547 0.0036795023158897123 -2.254216227794052 
4908.921704125 7.60538680913729 0.247606704219742 -0.880563936213995 -0.020012343229176038 0.0036630609488055407 -2.254218852998219 
4908.923704125 7.60537550018839 0.247625414877153 -0.880554538466421 -0.02002010472821364 0.003646087576653688 -2.2542204566065305 
4908.925704125 7.60536463512751 0.247644092592418 -0.880544938030381 -0.020027702914612512 0.0036286160140134114 -2.2542210641507796 
4908.927704125 7.60535420794822 0.247662744493844 -0.88053514832941 -0.0200351462543724 0.0036106810375879594 -2.2542207054285575 
4908.929704125 7.60534421197842 0.247681377915438 -0.880525183247144 -0.02004244325506276 0.003592318291080646 -2.254219414245595 
4908.931704125 7.60533463993064 0.247700000375283 -0.88051505707131 -0.020049602453010802 0.003573564190074378 -2.2542172281581045 
4908.933704125 7.60532548395216 0.24771861955392 -0.880504784437707 -0.02005663240051216 0.003554455826913439 -2.254214188215111 
4908.935704125 7.60531673567536 0.247737243272723 -0.880494380274203 -0.02006354165306748 0.00353503087558606 -2.2542103387007972 
4908.937704125 7.60530838626782 0.24775587947228 -0.880483859744717 -0.020070338756646895 0.003515327496606936 -2.254205726876848 
4908.939704125 7.60530042648261 0.247774536190773 -0.880473238193209 -0.020077032234984943 0.0034953842418987088 -2.2542004027247833 
4908.941704125 7.60529284670852 0.247793221542351 -0.880462531087666 -0.020083630576907496 0.0034752399596712064 -2.254194418688312 
4908.943704125 7.60528563702023 0.247811943695515 -0.880451753964094 -0.02009014222369221 0.0034549336992978686 -2.25418782941568 
4908.945704125 7.60527878722857 0.247830710851495 -0.880440922370499 -0.02009657555646369 0.003434504616188668 -2.254180691502021 
4908.947704125 7.60527228693072 0.247849531222625 -0.880430051810883 -0.020102938883624095 0.003413991876658996 -2.2541730632317125 
4908.949704125 7.60526612556046 0.247868413010726 -0.880419157689226 -0.020109240428319606 0.00339343456279363 -2.254165004320735 
4908.951704125 7.60526029243836 0.247887364385482 -0.880408255253475 -0.02011548831594253 0.0033728715773059083 -2.2541565756590374 
4908.953704125 7.60525477682204 0.247906393462823 -0.880397359539534 -0.020121690561669486 0.0033523415483914746 -2.254147839052898 
4908.955704125 7.60524956795633 0.247925508283296 -0.880386485315251 -0.020127855058033835 0.003331882734576196 -2.254138856967304 
4908.957704125 7.60524465512355 0.24794471679045 -0.880375647024403 -0.02013398956253253 0.003311532929558666 -2.2541296922683185 
4908.959704125 7.60524002769373 0.247964026809214 -0.880364858730689 -0.020140101685265088 0.003291329367046433 -2.254120407965471 
4908.961704125 7.60523567517476 0.247983446024272 -0.880354134061713 -0.02014619887660379 0.003271308625586817 -2.25411106695413 
4908.963704125 7.60523158726273 0.248002981958446 -0.880343486152976 -0.020152288414892392 0.0032515065333915565 -2.254101731757898 
4908.965704125 7.60522775389202 0.248022641951071 -0.88033292759186 -0.020158377394171357 0.0032319580731560546 -2.2540924642709976 
4908.967704125 7.60522416528565 0.248042433136377 -0.880322470361619 -0.02016447271192737 0.003212697286872854 -2.254083325500678 
4908.969704125 7.60522081200538 0.248062362421864 -0.880312125785366 -0.020170581056863545 0.0031937571806402855 -2.2540743753096035 
4908.971704125 7.60521768500203 0.248082436466686 -0.88030190447006 -0.020176708896687844 0.003175169629465835 -2.2540656721582595 
4908.973704125 7.60521477566564 0.248102661660022 -0.880291816250494 -0.020182862465916 0.0031569652820649685 -2.2540572728473696 
4908.975704125 7.60521207587574 0.248123044099463 -0.880281870133285 -0.02018904775368568 0.0031391734656559997 -2.254049232260285 
4908.977704125 7.60520957805152 0.248143589569384 -0.880272074240859 -0.020195270491578047 0.0031218220907508493 -2.254041603105419 
4908.979704125 7.60520727520207 0.248164303519326 -0.880262435755438 -0.02020153614144277 0.0031049375559426373 -2.2540344356586495 
4908.981704125 7.60520516097665 0.248185191042376 -0.880252960863036 -0.020207849883222953 0.00308854465269045 -2.254027777505744 
4908.983704125 7.60520322971482 0.248206256853539 -0.880243654697434 -0.020214216602775528 0.0030726664701015895 -2.2540216732847695 
4908.985704125 7.60520147649675 0.248227505268127 -0.88023452128418 -0.020220640879683224 0.003057324299712115 -2.254016164428527 
4908.987704125 7.60519989719337 0.248248940180127 -0.880225563484568 -0.02022712697505409 0.00304253754026588 -2.2540112889069643 
4908.989704125 7.60519848851666 0.248270565040589 -0.880216782939632 -0.02023367881930461 0.0030283236024929126 -2.2540070809696084 
4908.991704125 7.60519724806981 0.248292382835995 -0.880208180014131 -0.02024029999992213 0.003014697813887239 -2.2540035708879884 
4908.993704125 7.6051961743967 0.248314396066959 -0.880199753741486 -0.020246993749361317 0.003001673324927211 -2.2540007847014425 
4908.995704125 7.60519526701089 0.248336606734964 -0.880191501793404 -0.02025376293701472 0.0029892610527912935 -2.253998744050943 
4908.997704125 7.60519452637292 0.248359016349572 -0.880183420512167 -0.02026061007156335 0.0029774697202531214 -2.253997466236301 
4908.999704125 7.60519395384707 0.248381625943688 -0.880175504967604 -0.020267537307387447 0.002966305932068522 -2.2539969643613973 
4909.001704125 7.60519355165748 0.248404436089131 -0.880167749015013 -0.020274546451091842 0.0029557742528017405 -2.2539972474827894 
4909.003704125 7.60519332284413 0.24842744691221 -0.880160145353088 -0.020281638967989953 0.00294587728464828 -2.253998320758313 
4909.005704125 7.60519327121896 0.248450658109295 -0.88015268558184 -0.02028881598854749 0.002936615745254848 -2.2540001855957033 
4909.007704125 7.60519340132184 0.248474068962394 -0.88014536026052 -0.020296078314788708 0.0029279885455364223 -2.2540028398012026 
4909.009704125 7.6051937183767 0.248497678354722 -0.880138158965542 -0.02030342642666707 0.0029199928674906 -2.254006277728163 
4909.011704125 7.6051942282475 0.248521484786279 -0.880131070348405 -0.02031086048840297 0.0029126242420087285 -2.2540104904256784 
4909.013704125 7.60519493739435 0.24854548638942 -0.880124082193621 -0.020318380354791204 0.002905876626684532 -2.2540154657871794 
4909.015704125 7.60519585282951 0.248569680944433 -0.880117181476633 -0.02032598557748088 0.002899742483619567 -2.2540211886990584 
4909.017704125 7.60519698207346 0.248594065895107 -0.880110354421741 -0.020333675411231072 0.0028942128572255095 -2.254027641189284 
4909.019704125 7.60519833311093 0.24861863836431 -0.880103586560023 -0.02034144882014459 0.0028892774520234673 -2.254034802576017 
4909.021704125 7.60519991434698 0.248643395169559 -0.88009686278726 -0.020349304483883352 0.0028849247104399635 -2.2540426496162227 
4909.023704125 7.60520173456303 0.248668332838597 -0.88009016742186 -0.02035724080386835 0.002881141890599131 -2.254051156654299 
4909.025704125 7.60520380287288 0.248693447624966 -0.880083484262777 -0.020365255909467018 0.0028779151441117395 -2.2540602957706897 
4909.027704125 7.60520612867883 0.248718735523576 -0.88007679664744 -0.020373347664171138 0.0028752295938601915 -2.2540700369305036 
4909.029704125 7.60520872162765 0.248744192286287 -0.88007008750967 -0.020381513671768412 0.0028730694117796536 -2.254080348132144 
4909.031704125 7.6052115915667 0.248769813437473 -0.88006333943761 -0.020389751282510096 0.0028714178966351323 -2.2540911955559264 
4909.033704125 7.6052147484999 0.248795594289604 -0.880056534731642 -0.02039805759927786 0.002870257551794437 -2.2541025437126994 
4909.035704125 7.60521820254385 0.248821529958813 -0.880049655462312 -0.020406429483752684 0.002869570162996592 -2.2541143555924816 
4909.037704125 7.60522196388387 0.248847615380474 -0.880042683528256 -0.02041486356258742 0.002869336876116104 -2.254126592813079 
4909.039704125 7.60522604272998 0.248873845324773 -0.88003560071412 -0.020423356233586758 0.0028695382749224616 -2.254139215768717 
4909.041704125 7.60523044927303 0.248900214412283 -0.880028388748485 -0.020431903671895468 0.0028701544588350223 -2.2541521837786775 
4909.043704125 7.60523519364073 0.248926717129538 -0.880021029361786 -0.020440501836197805 0.0028711651206733816 -2.254165455235921 
4909.045704125 7.60524028585364 0.248953347844604 -0.880013504344244 -0.020449146474929816 0.0028725496244028518 -2.2541789877557217 
4909.047704125 7.6052457357813 0.248980100822655 -0.88000579560378 -0.0204578331325059 0.0028742870828752463 -2.2541927383243165 
4909.049704125 7.60525155309825 0.249006970241546 -0.879997885223942 -0.02046655715556139 0.0028763564355651344 -2.254206663447517 
4909.051704125 7.60525774724003 0.249033950207384 -0.879989755521829 -0.02047531369921225 0.0028787365263008955 -2.2542207192993766 
4909.053704125 7.60526432735931 0.249061034770108 -0.879981389106013 -0.020484097733333186 0.0028814061809919393 -2.2542348618708057 
4909.055704125 7.60527130228187 0.249088217939055 -0.879972768934463 -0.020492904048854503 0.002884344285350599 -2.254249047118231 
4909.057704125 7.6052786804627 0.249115493698538 -0.879963878372467 -0.02050172726407909 0.0028875298626101628 -2.254263231112234 
4909.059704125 7.60528646994202 0.24914285602342 -0.879954701250555 -0.020510561831019018 0.0028909421512385235 -2.254277370186189 
4909.061704125 7.60529467830132 0.249170298894683 -0.879945221922423 -0.020519402041752823 0.002894560682647617 -2.2542914210849183 
4909.063704125 7.60530331261944 0.249197816315007 -0.879935425322859 -0.020528242034802812 0.002898365358899257 -2.254305341113338 
4909.065704125 7.60531237942859 0.249225402324341 -0.879925297025659 -0.02053707580153235 0.0029023365304071836 -2.2543190882850976 
4909.067704125 7.60532188467042 0.249253051015477 -0.879914823301558 -0.020545897192562827 0.002906455073635768 -2.254332621471247 
4909.069704125 7.60533183365206 0.249280756549621 -0.879903991176147 -0.020554699924209503 0.002910702468795827 -2.2543459005488713 
4909.071704125 7.60534223100215 0.249308513171973 -0.8798927884878 -0.020563477584935336 0.00291506087753759 -2.2543588865497513 
4909.073704125 7.60535308062692 0.249336315227292 -0.879881203945596 -0.020572223641821888 0.0029195132206413514 -2.2543715418090113 
4909.075704125 7.60536438566623 0.249364157175477 -0.879869227187243 -0.02058093144705617 0.002924043255706065 -2.254383830113775 
4909.077704125 7.60537614844961 0.249392033607137 -0.879856848836998 -0.020589594244431967 0.00292863565483647 -2.254395716851818 
4909.079704125 7.60538837045229 0.249419939259165 -0.879844060563594 -0.020598205175864002 0.0029332760823287617 -2.2544071691602205 
4909.081704125 7.60540105225132 0.249447869030311 -0.879830855138162 -0.02060675728791392 0.0029379512723558847 -2.2544181560740197 
4909.083704125 7.60541419348151 0.249475817996757 -0.879817226492152 -0.020615243538325282 0.00294264910665214 -2.254428648674863 
4909.085704125 7.60542779279159 0.24950378142769 -0.879803169775261 -0.020623656802567163 0.0029473586921981328 -2.2544386202396627 
4909.087704125 7.60544184780017 0.249531754800875 -0.879788681413351 -0.020631989880383055 0.002952070438906298 -2.2544480463892445 
4909.089704125 7.60545635505184 0.249559733818229 -0.879773759166375 -0.02064023550234408 0.002956776137307417 -2.254456905237001 
4909.091704125 7.60547130997321 0.249587714421395 -0.879758402186298 -0.02064838633640411 0.0029614690362388244 -2.2544651775375404 
4909.093704125 7.6054867068297 0.249615692807085 -0.879742611074043 -0.020656434994543036 0.0029661439192737084 -2.2544728468332926 
4909.095704125 7.60550253870183 0.249643665436482 -0.879726387910904 -0.02066437404169938 0.0029707971483749138 -2.254479899548031 
4909.097704125 7.60551879751109 0.24967162902955 -0.879709736225172 -0.02067219601051439 0.0029754266243464883 -2.2544863249456357 
4909.099704125 7.60553547406523 0.249699580553392 -0.879692660933243 -0.020679893418358117 0.0029800317145142773 -2.2544921150357626 
4909.101704125 7.60555255810435 0.249727517210391 -0.879675168279733 -0.02068745878443413 0.002984613179153773 -2.2544972644774757 
4909.103704125 7.60557003834699 0.249755436426343 -0.879657265777598 -0.02069488464687312 0.0029891730979257213 -2.254501770482866 
4909.105704125 7.6055879025362 0.24978333583859 -0.879638962148262 -0.02070216357981641 0.0029937147963196155 -2.254505632720656 
4909.107704125 7.60560613748564 0.249811213284157 -0.879620267261728 -0.020709288210488126 0.002998242772104359 -2.254508853219828 
4909.109704125 7.60562472912563 0.249839066787888 -0.879601192076706 -0.020716251236257522 0.0030027626217865523 -2.254511436273216 
4909.111704125 7.60564366254926 0.249866894550578 -0.87958174858073 -0.020723045441690527 0.003007280967075762 -2.2545133883411053 
4909.113704125 7.60566292205846 0.249894694937111 -0.879561949730282 -0.02072966371559176 0.003011805381356529 -2.254514717954836 
4909.115704125 7.60568249121007 0.249922466464593 -0.879541809390905 -0.020736099068036445 0.0030163443161669826 -2.254515435620382 
4909.117704125 7.60570235286192 0.249950207790487 -0.879521342277335 -0.020742344647393725 0.0030209070276834885 -2.2545155537219523 
4909.119704125 7.60572248921897 0.249977917700749 -0.879500563893611 -0.020748393757341898 0.0030255035032118343 -2.254515086425562 
4909.121704125 7.60574288187928 0.250005595097964 -0.879479490473203 -0.020754239873874588 0.0030301443876830287 -2.25451404958261 
4909.123704125 7.60576351188019 0.250033238989479 -0.879458138919128 -0.02075987666230125 0.003034840910155222 -2.2545124606334714 
4909.125704125 7.60578435974436 0.250060848475537 -0.879436526744073 -0.020765297994239987 0.0030396048103200003 -2.254510338511053 
4909.127704125 7.60580540552585 0.250088422737416 -0.879414672010515 -0.0207704979646053 0.0030444482650134447 -2.2545077035443715 
4909.129704125 7.60582662885621 0.250115961025561 -0.879392593270844 -0.020775470908590467 0.0030493838147311585 -2.2545045773621246 
4909.131704125 7.60584800899055 0.250143462647718 -0.879370309507477 -0.020780211418645896 0.0030544242901472942 -2.254500982796247 
4909.133704125 7.60586952485362 0.250170926957073 -0.879347840072986 -0.02078471436145266 0.0030595827386362363 -2.2544969437854934 
4909.135704125 7.60589115508592 0.250198353340384 -0.879325204630216 -0.02078897489489524 0.0030648723507985687 -2.254492485278987 
4909.137704125 7.60591287808975 0.250225741206116 -0.879302423092403 -0.020792988485029792 0.0030703063869882397 -2.2544876331397887 
4909.139704125 7.6059346720753 0.250253089972577 -0.879279515563299 -0.02079675092305182 0.003075898103842636 -2.254482414048462 
4909.141704125 7.60595651510672 0.250280399056053 -0.87925650227729 -0.020800258342262744 0.003081660680814406 -2.2544768554066352 
4909.143704125 7.60597838514822 0.250307667858943 -0.879233403539517 -0.020803507235035917 0.0030876071467045895 -2.2544709852405638 
4909.145704125 7.60600026011015 0.250334895757893 -0.879210239665996 -0.02080649446978246 0.003093750306196619 -2.2544648321047047 
4909.147704125 7.60602211789505 0.250362082091931 -0.879187030923742 -0.020809217307917793 0.0031001026663913783 -2.2544584249852675 
4909.149704125 7.6060439364438 0.250389226150604 -0.879163797470883 -0.02081167342082863 0.0031066763633418436 -2.254451793203797 
4909.151704125 7.6060656937816 0.250416327162112 -0.879140559296789 -0.02081386090684208 0.003113483088588357 -2.254444966320738 
4909.153704125 7.60608736806414 0.250443384281442 -0.879117336162187 -0.02081577830819548 0.003120534015693212 -2.2544379740390035 
4909.155704125 7.60610893762363 0.250470396578504 -0.879094147539281 -0.020817424628008036 0.0031278397267738 -2.2544308461075637 
4909.157704125 7.60613038101492 0.250497363026264 -0.879071012551878 -0.020818799347255182 0.003135410139035874 -2.2544236122250143 
4909.159704125 7.60615167706153 0.250524282488884 -0.879047949915503 -0.020819902441744392 0.003143254431304396 -2.254416301943163 
4909.161704125 7.60617280490179 0.250551153709851 -0.879024977877522 -0.020820734399092725 0.0031513809705528088 -2.2544089445706184 
4909.163704125 7.60619374403485 0.250577975300115 -0.879002114157264 -0.020821296235707703 0.003159797238430738 -2.254401569076373 
4909.165704125 7.60621447436684 0.250604745726226 -0.878979375886139 -0.020821589513768682 0.0031685097577887084 -2.2543942039934124 
4909.167704125 7.6062349762569 0.250631463298464 -0.878956779547761 -0.020821616358212273 0.0031775240192013026 -2.2543868773223066 
4909.169704125 7.60625523056326 0.250658126158978 -0.878934340918066 -0.02082137947371672 0.003186844407486329 -2.254379616434819 
4909.171704125 7.60627521868934 0.25068473226992 -0.878912075005435 -0.020820882161690434 0.0031964741282221715 -2.2543724479775067 
4909.173704125 7.60629492262983 0.250711279401579 -0.878889995990815 -0.0208201283372597 0.003206415134260935 -2.254365397775355 
4909.175704125 7.60631432501677 0.250737765120518 -0.878868117167835 -0.020819122546258846 0.0032166680522392127 -2.2543584907353837 
4909.177704125 7.60633340916561 0.250764186777705 -0.878846450882934 -0.020817869982220353 0.003227232109084906 -2.254351750750278 
4909.179704125 7.60635215912131 0.250790541496654 -0.878825008475475 -0.020816376503364226 0.003238105058520145 -2.254345200602024 
4909.181704125 7.60637055970443 0.250816826161555 -0.87880380021787 -0.020814648649588794 0.0032492831075612793 -2.2543388618655404 
4909.183704125 7.60638859655719 0.250843037405411 -0.878782835255698 -0.020812693659459442 0.0032607608430144162 -2.2543327548123298 
4909.185704125 7.60640625618956 0.250869171598173 -0.878762121547826 -0.02081051948719631 0.003272531157967392 -2.254326898314119 
4909.187704125 7.60642352602535 0.250895224834875 -0.878741665806532 -0.020808134819661116 0.0032845851782782013 -2.254321309746518 
4909.189704125 7.60644039444825 0.250921192923767 -0.878721473437623 -0.020805549093340956 0.0032969121890590834 -2.254316004892677 
4909.191704125 7.60645685084799 0.250947071374454 -0.878701548480556 -0.020802772511329955 0.0033094995611572765 -2.2543109978469538 
4909.193704125 7.60647288566576 0.250972855386351 -0.878681893549617 -0.020799816059744437 0.003322332679176223 -2.2543063009198736 
4909.195704125 7.60648849042507 0.250998539845525 -0.878662509802551 -0.02079669150949039 0.003335394909651365 -2.254301924576922 
4909.197704125 7.60650365772507 0.251024119342826 -0.878643396978904 -0.02079341138085348 0.003348667671161587 -2.2542978774631535 
4909.199704125 7.60651838121924 0.251049588200397 -0.878624553465811 -0.020789988893443714 0.0033621305445962766 -2.2542941664616265 
4909.201704125 7.60653265559341 0.251074940498518 -0.878605976364847 -0.020786437915574864 0.0033757613849643973 -2.254290796753125 
4909.203704125 7.60654647654389 0.251100170102433 -0.878587661558881 -0.020782772913645043 0.00338953643320249 -2.2542877718758803 
4909.205704125 7.60655984075554 0.251125270689194 -0.878569603778919 -0.020779008901514878 0.0034034304279804326 -2.2542850937853056 
4909.207704125 7.60657274587979 0.251150235774494 -0.87855179667096 -0.0207751613898891 0.0034174167175080074 -2.254282762913692 
4909.209704125 7.6065851905128 0.251175058739503 -0.87853423286284 -0.020771246335696283 0.0034314673713394576 -2.254280778229945 
4909.211704125 7.60659717417346 0.251199732857708 -0.878516904031087 -0.020767280091471278 0.0034455532921790813 -2.2542791372992674 
4909.213704125 7.60660869728153 0.251224251321745 -0.878499800967765 -0.020763279354739143 0.0034596443276868356 -2.254277836342873 
4909.215704125 7.60661976113565 0.251248607270238 -0.87848291364733 -0.02075926111740097 0.003473709382284589 -2.254276870297673 
4909.217704125 7.60663036789149 0.251272793814637 -0.878466231293475 -0.0207552426151236 0.0034877165289640528 -2.254276232875964 
4909.219704125 7.60664052053977 0.251296804066049 -0.878449742445981 -0.020751241276730087 0.003501633121094858 -2.254275916625098 
4909.221704125 7.60665022288435 0.251320631162081 -0.878433435027569 -0.020747274673596914 0.0035154259042358823 -2.2542759129871532 
4909.223704125 7.60665947952032 0.251344268293673 -0.878417296410745 -0.020743360469052032 0.0035290611279468792 -2.2542762123585915 
4909.225704125 7.60666829581207 0.251367708731934 -0.878401313484654 -0.020739516367779695 0.003542504657603554 -2.2542768041499084 
4909.227704125 7.60667667787136 0.251390945854981 -0.878385472721929 -0.020735760065228565 0.003555722086214159 -2.2542776768452724 
4909.229704125 7.60668463253539 0.251413973174772 -0.878369760245536 -0.020732109197025228 0.00356867884623902 -2.25427881806215 
4909.231704125 7.6066921673449 0.251436784363946 -0.878354161895632 -0.020728581288392812 0.0035813403214123665 -2.2542802146109393 
4909.233704125 7.60669929052223 0.251459373282658 -0.878338663296408 -0.02072519370357564 0.0035936719585675805 -2.2542818525545667 
4909.235704125 7.6067060109494 0.251481734005414 -0.878323249922942 -0.02072196359526856 0.003605639379464515 -2.2542837172681085 
4909.237704125 7.60671233814618 0.25150386084791 -0.878307907168045 -0.020718907854053115 0.0036172084926205258 -2.2542857934983713 
4909.239704125 7.60671828224817 0.251525748393868 -0.878292620409117 -0.020716043057838317 0.003628345605143753 -2.254288065423491 
4909.241704125 7.60672385398489 0.251547391521871 -0.87827737507499 -0.020713385421307847 0.003639017534569618 -2.2542905167125107 
